Date,ARGT,COLO,ECH,EDEN,EFNL,EIDO,EIRL,EIS,ENZL,EPHE,EPOL,EPU,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWM,EWN,EWO,EWP,EWQ,EWS,EWT,EWU,EWW,EWY,EWZ,EZA,GREK,INDA,KSA,MCHI,NORW,QAT,SPY,THD,TUR,UAE,VNM
2019-12-18,23.61930656433105,27.83995819091797,26.561241149902344,62.65789031982422,29.443559646606445,21.813173294067383,42.1427116394043,53.2446174621582,49.50717926025391,31.16561317443848,17.734800338745117,28.133520126342773,18.29765510559082,26.311342239379883,28.255373001098636,25.281757354736328,20.066041946411133,24.55221176147461,54.44222640991211,17.059040069580078,35.62412643432617,22.919252395629883,30.558490753173828,16.38369369506836,24.31982421875,27.37883186340332,18.836427688598636,28.80229377746582,27.40583229064941,39.77933883666992,56.071533203125,31.510652542114254,39.02407455444336,25.13793563842773,32.681087493896484,26.72486686706543,56.914772033691406,17.76962661743164,14.186806678771973,292.2889099121094,73.07984161376953,22.628774642944336,10.630188941955566,14.661895751953123
2019-12-19,23.730587005615234,28.124906539916992,26.61672592163086,62.75070190429688,29.64122772216797,21.642562866210938,42.2443733215332,53.4040641784668,50.21695709228516,30.86409568786621,17.83746337890625,28.389062881469727,18.281478881835938,26.33806037902832,28.110565185546875,25.290395736694336,19.933151245117188,24.652217864990234,54.3877182006836,17.145631790161133,35.713165283203125,22.96815490722656,30.558490753173828,16.407358169555664,24.33671188354492,27.463836669921875,18.87581825256348,28.67679023742676,27.32436180114746,39.56459426879883,56.22687911987305,31.756250381469727,38.92005157470703,25.212974548339844,32.8202018737793,27.067049026489254,56.77115631103516,17.736896514892578,14.1547269821167,293.4869384765625,73.6995849609375,22.55154037475586,10.56705379486084,14.58794116973877
2019-12-20,24.147890090942383,27.98243522644043,26.80695915222168,62.81568908691406,29.6728515625,21.71933364868164,42.179683685302734,53.4603385925293,50.225833892822266,30.80013656616211,17.760465621948242,28.987985610961918,18.289566040039062,26.391502380371094,28.246856689453125,25.316316604614254,20.007902145385746,24.785564422607425,54.35137939453125,17.145631790161133,35.88233947753906,23.18006706237793,30.622455596923828,16.360029220581055,24.33671188354492,27.49783134460449,18.891571044921875,28.600099563598636,27.308069229125977,39.3756217956543,56.58326721191406,31.551586151123047,38.91204452514648,24.86279296875,32.8758430480957,27.21619987487793,57.03145599365234,17.884159088134766,14.13066864013672,294.773681640625,73.84392547607422,22.637351989746094,10.48813819885254,14.680387496948242
2019-12-23,24.87120819091797,28.4383602142334,26.5216064453125,63.31686401367188,29.73610115051269,21.88142204284668,42.39223861694336,53.2446174621582,50.83802032470703,31.275251388549805,17.751911163330078,29.05986213684082,18.305744171142575,26.391502380371094,28.20426368713379,25.34223937988281,19.97467994689941,24.75222969055176,54.305946350097656,17.188928604125977,36.06040954589844,23.3593807220459,30.73211669921875,16.43102264404297,24.33671188354492,27.61684226989746,18.89945411682129,28.621013641357425,27.373241424560547,39.229591369628906,56.36395263671875,31.85857391357422,38.76801681518555,25.288013458251957,32.79237747192383,27.48818588256836,57.067359924316406,17.826892852783203,14.371258735656738,295.2240295410156,74.0391845703125,22.86046600341797,10.551270484924316,14.694344520568848
2019-12-24,25.140140533447266,28.38136863708496,26.545391082763672,63.27043914794922,29.74401092529297,21.87288856506348,42.36450958251953,53.54474258422852,51.17516708374024,31.202157974243164,17.717689514160156,29.21957778930664,18.321922302246094,26.4182243347168,28.255373001098636,25.32495880126953,19.991291046142575,24.660551071166992,54.08788299560547,17.15428924560547,36.02479553222656,23.18006706237793,30.659008026123047,16.415245056152344,24.29448890686035,27.557334899902344,18.867935180664062,28.48854255676269,27.43841361999512,39.09215927124024,55.9344596862793,31.83129119873047,38.9360580444336,25.237985610961918,32.671810150146484,27.63734245300293,57.1032600402832,17.802349090576172,14.307903289794922,295.2332458496094,73.69110107421875,22.989185333251957,10.665701866149902,14.750182151794434
2019-12-26,25.650177001953125,28.4383602142334,26.608797073364254,63.42823028564453,29.87841415405273,21.941133499145508,42.70646286010742,53.797977447509766,51.52117538452149,31.50366973876953,17.93156623840332,29.570945739746094,18.435169219970703,26.56073760986328,28.33203887939453,25.411359786987305,20.066041946411133,24.73556137084961,54.2332649230957,17.23222541809082,36.07822036743164,23.19637107849121,30.85091590881348,16.541458129882812,24.438045501708984,27.71883773803711,18.94672203063965,28.655874252319336,27.58506393432617,39.341270446777344,56.29084777832031,32.5339469909668,39.36814498901367,25.3880672454834,32.51416015625,27.51450538635254,57.61487579345703,17.916885375976562,14.283041954040527,296.80487060546875,74.05615997314453,23.109323501586918,10.606513023376465,14.768793106079102
2019-12-27,25.26069450378418,28.2388858795166,26.5216064453125,64.08721160888672,30.06816673278809,21.907012939453125,42.87281036376953,53.82611846923828,51.423583984375,31.4488468170166,18.042783737182617,29.52303504943848,18.402812957763672,26.55182838439941,28.442781448364254,25.540966033935547,20.149097442626957,24.685556411743164,54.13331604003906,17.353456497192383,36.28300857543945,23.294174194335938,30.91488075256348,16.54934310913086,24.5562686920166,27.76983642578125,18.92308616638184,28.80229377746582,27.68281555175781,39.42716598510742,57.10414505004883,32.27471160888672,39.53617477416992,25.56315422058105,32.73673248291016,27.400447845458984,57.68667984008789,17.982332229614258,14.372058868408203,296.7312927246094,73.86088562011719,23.092159271240234,10.649128913879396,14.768793106079102
2019-12-30,24.886831283569336,28.48761558532715,26.23626136779785,63.586029052734375,29.92585563659668,21.77052116394043,42.60480499267578,53.58226776123047,51.33487319946289,31.26610946655273,17.974346160888672,29.56295585632324,18.37854766845703,26.462759017944336,27.99982643127441,25.238555908203125,20.174013137817383,24.485538482666016,53.651763916015625,17.310161590576172,36.0426025390625,23.261573791503903,30.814361572265625,16.34425163269043,24.438045501708984,27.642337799072266,18.86006164550781,28.600099563598636,27.54432678222656,38.63690185546875,56.56499481201172,32.26582717895508,39.200103759765625,25.52748680114746,32.62544631958008,26.87401962280273,57.4443359375,17.96514129638672,14.275022506713867,295.09539794921875,73.9297103881836,23.255205154418945,10.685430526733398,14.820961952209473
2019-12-31,24.728734970092773,28.48761558532715,26.41856575012207,63.90156936645508,30.123516082763672,21.88995361328125,42.85433197021485,53.78859329223633,51.23727035522461,31.357479095458984,18.03423309326172,29.586912155151367,18.313833236694336,26.62308692932129,28.02538299560547,25.402721405029297,20.20723342895508,24.585546493530277,53.82439804077149,17.2928409576416,36.18506240844727,23.237123489379883,30.942293167114254,16.407358169555664,24.42115592956543,27.80384063720703,19.017621994018555,28.67679023742676,27.78057861328125,38.67985534667969,56.82999420166016,32.43672561645508,39.24811935424805,25.807729721069336,32.59762954711914,27.12846565246582,57.52511978149414,17.9242000579834,14.267004013061523,295.812255859375,74.42247009277344,23.24662208557129,10.598621368408203,14.895484924316406
2020-01-02,24.849632263183597,28.632219314575195,27.028892517089844,63.72523498535156,30.31327438354492,22.128814697265625,43.20552062988281,54.42637252807617,51.01546859741211,31.30265617370605,18.556095123291016,29.738643646240234,18.394723892211918,26.7032470703125,28.80906867980957,25.817461013793945,20.69725799560547,24.91891098022461,54.3877182006836,17.46603012084961,36.46998596191406,23.56314468383789,31.262130737304688,16.62822914123535,24.742042541503903,27.999340057373047,19.261842727661133,29.04631805419922,27.82131767272949,39.73638916015625,56.81171798706055,33.092979431152344,39.59218597412109,26.113449096679688,32.99639892578125,27.496959686279297,59.4459114074707,18.079776763916016,14.435416221618652,298.5785827636719,75.28902435302734,23.7271728515625,10.661755561828612,15.14700412750244
2020-01-03,24.524131774902344,28.632219314575195,26.846593856811523,62.769264221191406,30.091896057128903,21.821706771850582,42.70646286010742,54.051212310791016,50.90012741088867,30.99201393127441,18.154001235961918,29.499073028564453,18.200586318969727,26.56964683532715,28.042415618896484,25.32495880126953,20.414871215820312,24.57721519470215,53.78805541992188,17.31882095336914,36.229583740234375,23.294174194335938,30.8966064453125,16.494129180908203,24.37893486022949,27.710336685180664,18.99398803710937,28.62798500061035,27.56876564025879,39.44433975219727,55.66032028198242,32.80587387084961,38.52796936035156,25.578441619873047,32.439971923828125,26.79505920410156,58.33292770385742,17.891447067260742,14.432208061218262,296.3177490234375,74.27804565429688,22.937692642211918,10.551270484924316,14.988638877868652
2020-01-06,24.49623107910156,29.03711700439453,26.74355125427246,62.75070190429688,30.384431838989254,21.8558292388916,42.891300201416016,54.08872222900391,51.07757186889648,30.955461502075195,18.19677734375,29.53101348876953,18.29765510559082,26.7032470703125,28.02538299560547,25.359516143798828,20.47300720214844,24.677223205566406,53.978851318359375,17.31882095336914,36.39875793457031,23.294174194335938,30.85091590881348,16.533571243286133,24.49715614318848,27.837841033935547,18.97823143005371,28.439735412597656,27.739845275878903,39.62472152709961,55.45927810668945,32.30000305175781,38.72001266479492,25.55296516418457,32.05974197387695,26.584487915039062,58.23419189453125,17.891447067260742,14.323142051696776,297.4482116699219,73.51342010498047,22.714584350585938,10.382387161254885,14.942063331604004
2020-01-07,24.68223190307617,28.86359405517578,27.020971298217773,62.71358489990234,30.036540985107425,21.727867126464844,42.558589935302734,53.97617721557617,51.02433776855469,31.02855491638184,18.01711845397949,29.411231994628903,18.27339172363281,26.729969024658203,28.05945205688477,25.316316604614254,20.46470642089844,24.56888008117676,54.06971740722656,17.15428924560547,36.23848724365234,23.31863021850586,30.79608917236328,16.352140426635742,24.18471336364746,27.659337997436523,19.064889907836918,28.307262420654297,27.560619354248047,39.2553596496582,56.053260803222656,32.27949523925781,38.31192398071289,25.654869079589844,32.01337432861328,26.37391662597656,58.48551559448242,17.850500106811523,14.242944717407228,296.6118469238281,73.37748718261719,22.86904525756836,10.385543823242188,14.914116859436035
2020-01-08,24.738035202026367,28.97928237915039,27.15571594238281,62.65789031982422,30.06816673278809,21.898483276367188,42.65100860595703,54.276309967041016,50.926753997802734,31.26610946655273,17.871681213378906,29.30742073059082,18.37854766845703,26.7032470703125,28.238338470458984,25.54960823059082,20.4979305267334,24.702224731445312,54.07880401611328,17.188928604125977,36.26520156860352,23.212671279907227,30.924022674560547,16.391582489013672,24.235382080078125,27.75284194946289,19.183061599731445,28.31423759460449,27.58506393432617,39.607540130615234,56.08981323242188,32.13594055175781,38.69600296020508,25.40010643005371,32.439971923828125,26.505523681640625,58.65605163574219,17.93238639831543,14.238934516906738,298.19268798828125,72.61286926269531,23.358179092407227,10.358713150024414,14.774383544921877
2020-01-09,25.100732803344727,28.921436309814453,27.020971298217773,62.90848922729492,29.997011184692383,21.907012939453125,42.36450958251953,54.50140380859375,50.66945266723633,31.138198852539062,18.025680541992188,29.20359992980957,18.38663482666016,26.747785568237305,28.093521118164062,25.78289604187012,20.74709129333496,24.843904495239254,54.46040725708008,17.24088478088379,36.1939697265625,23.237123489379883,30.987993240356445,16.423137664794922,24.235382080078125,27.778335571289062,19.072769165039062,28.54431533813477,27.601356506347656,39.63331604003906,56.61981964111328,31.889848709106445,38.38394165039063,25.70582389831543,32.8758430480957,26.91789054870605,59.29331207275391,17.899633407592773,14.347200393676758,300.2145080566406,73.10562896728516,24.31928062438965,10.4384183883667,14.76506805419922
2020-01-10,25.165834426879883,28.86359405517578,27.345951080322266,62.964168548583984,30.099796295166016,22.23971176147461,42.30906295776367,54.47327423095703,50.79366302490234,31.238697052001957,18.33366203308105,29.22756004333496,18.483705520629883,26.729969024658203,27.761308670043945,25.713775634765625,20.788619995117188,24.718891143798828,54.07880401611328,17.223567962646484,35.96247100830078,23.34308242797852,30.8326416015625,16.43102264404297,24.100269317626957,27.65083694458008,19.14366912841797,28.655874252319336,27.39768409729004,39.84805679321289,57.28690719604492,31.63008117675781,38.51996612548828,25.3746280670166,33.02421951293945,27.05827522277832,59.67928314208984,17.79318618774414,14.299080848693848,299.3506774902344,73.65784454345703,24.447998046875,10.342138290405272,14.820961952209473
2020-01-13,25.072832107543945,28.89251518249512,27.21913146972656,63.4096794128418,30.40814208984375,22.512697219848636,42.58632278442383,54.76401519775391,50.70493698120117,31.485389709472656,18.675865173339844,29.17166328430176,18.62931060791016,26.872482299804688,28.136117935180664,25.78289604187012,21.145755767822266,24.73556137084961,54.3877182006836,17.206249237060547,36.18506240844727,23.383832931518555,30.987993240356445,16.557231903076172,24.20160484313965,27.795337677001957,19.269716262817383,29.150903701782227,27.471004486083984,40.12293243408203,58.56623840332031,31.90351867675781,38.53596878051758,25.578441619873047,33.469364166259766,27.24252319335937,60.83713150024414,17.97333335876465,14.68803596496582,301.4093933105469,73.90421295166016,24.919965744018555,10.661755561828612,14.99795627593994
